,secID,code
2854,600724.XSHG,600724
2855,600725.XSHG,600725
2856,600726.XSHG,600726
2857,600727.XSHG,600727
2858,600728.XSHG,600728
2859,600729.XSHG,600729
2860,600730.XSHG,600730
2861,600731.XSHG,600731
2862,600732.XSHG,600732
2863,600733.XSHG,600733
2864,600734.XSHG,600734
2865,600735.XSHG,600735
2866,600736.XSHG,600736
2867,600737.XSHG,600737
2868,600738.XSHG,600738
2869,600739.XSHG,600739
2870,600740.XSHG,600740
2871,600741.XSHG,600741
2872,600742.XSHG,600742
2873,600743.XSHG,600743
2874,600744.XSHG,600744
2875,600745.XSHG,600745
2876,600746.XSHG,600746
2877,600747.XSHG,600747
2878,600748.XSHG,600748
2879,600749.XSHG,600749
2880,600750.XSHG,600750
2881,600751.XSHG,600751
2882,600752.XSHG,600752
2883,600753.XSHG,600753
2884,600754.XSHG,600754
2885,600755.XSHG,600755
2886,600756.XSHG,600756
2887,600757.XSHG,600757
2888,600758.XSHG,600758
2889,600759.XSHG,600759
2890,600760.XSHG,600760
2891,600761.XSHG,600761
2892,600762.XSHG,600762
2893,600763.XSHG,600763
2894,600764.XSHG,600764
2895,600765.XSHG,600765
2896,600766.XSHG,600766
2897,600767.XSHG,600767
2898,600768.XSHG,600768
2899,600769.XSHG,600769
2900,600770.XSHG,600770
2901,600771.XSHG,600771
2902,600772.XSHG,600772
2903,600773.XSHG,600773
2904,600774.XSHG,600774
2905,600775.XSHG,600775
2906,600776.XSHG,600776
2907,600777.XSHG,600777
2908,600778.XSHG,600778
2909,600779.XSHG,600779
2910,600780.XSHG,600780
2911,600781.XSHG,600781
2912,600782.XSHG,600782
2913,600783.XSHG,600783
2914,600784.XSHG,600784
2915,600785.XSHG,600785
2916,600786.XSHG,600786
2917,600787.XSHG,600787
2918,600788.XSHG,600788
2919,600789.XSHG,600789
2920,600790.XSHG,600790
2921,600791.XSHG,600791
2922,600792.XSHG,600792
2923,600793.XSHG,600793
2924,600794.XSHG,600794
2925,600795.XSHG,600795
2926,600796.XSHG,600796
2927,600797.XSHG,600797
2928,600798.XSHG,600798
2929,600799.XSHG,600799
2930,600800.XSHG,600800
2931,600801.XSHG,600801
2932,600802.XSHG,600802
2933,600803.XSHG,600803
2934,600804.XSHG,600804
2935,600805.XSHG,600805
2936,600806.XSHG,600806
2937,600807.XSHG,600807
2938,600808.XSHG,600808
2939,600809.XSHG,600809
2940,600810.XSHG,600810
2941,600811.XSHG,600811
2942,600812.XSHG,600812
2943,600813.XSHG,600813
2944,600814.XSHG,600814
2945,600815.XSHG,600815
2946,600816.XSHG,600816
2947,600817.XSHG,600817
2948,600818.XSHG,600818
2949,600819.XSHG,600819
2950,600820.XSHG,600820
2951,600821.XSHG,600821
2952,600822.XSHG,600822
2953,600823.XSHG,600823
2954,600824.XSHG,600824
2955,600825.XSHG,600825
2956,600826.XSHG,600826
2957,600827.XSHG,600827
2958,600828.XSHG,600828
2959,600829.XSHG,600829
2960,600830.XSHG,600830
2961,600831.XSHG,600831
2962,600832.XSHG,600832
2963,600833.XSHG,600833
2964,600834.XSHG,600834
2965,600835.XSHG,600835
2966,600836.XSHG,600836
2967,600837.XSHG,600837
2968,600838.XSHG,600838
2969,600839.XSHG,600839
2970,600840.XSHG,600840
2971,600841.XSHG,600841
2972,600842.XSHG,600842
2973,600843.XSHG,600843
2974,600844.XSHG,600844
2975,600845.XSHG,600845
2976,600846.XSHG,600846
2977,600847.XSHG,600847
2978,600848.XSHG,600848
2979,600849.XSHG,600849
2980,600850.XSHG,600850
2981,600851.XSHG,600851
2982,600852.XSHG,600852
2983,600853.XSHG,600853
2984,600854.XSHG,600854
2985,600855.XSHG,600855
2986,600856.XSHG,600856
2987,600857.XSHG,600857
2988,600858.XSHG,600858
2989,600859.XSHG,600859
2990,600860.XSHG,600860
2991,600861.XSHG,600861
2992,600862.XSHG,600862
2993,600863.XSHG,600863
2994,600864.XSHG,600864
2995,600865.XSHG,600865
2996,600866.XSHG,600866
2997,600867.XSHG,600867
2998,600868.XSHG,600868
2999,600869.XSHG,600869
3000,600870.XSHG,600870
3001,600871.XSHG,600871
3002,600872.XSHG,600872
3003,600873.XSHG,600873
3004,600874.XSHG,600874
3005,600875.XSHG,600875
3006,600876.XSHG,600876
3007,600877.XSHG,600877
3008,600878.XSHG,600878
3009,600879.XSHG,600879
3010,600880.XSHG,600880
3011,600881.XSHG,600881
3012,600882.XSHG,600882
3013,600883.XSHG,600883
3014,600884.XSHG,600884
3015,600885.XSHG,600885
3016,600886.XSHG,600886
3017,600887.XSHG,600887
3018,600888.XSHG,600888
3019,600889.XSHG,600889
3020,600890.XSHG,600890
3021,600891.XSHG,600891
3022,600892.XSHG,600892
3023,600893.XSHG,600893
3024,600894.XSHG,600894
3025,600895.XSHG,600895
3026,600896.XSHG,600896
3027,600897.XSHG,600897
3028,600898.XSHG,600898
3029,600899.XSHG,600899
3030,600900.XSHG,600900
3031,600901.XSHG,600901
3032,600903.XSHG,600903
3033,600908.XSHG,600908
3034,600909.XSHG,600909
3035,600917.XSHG,600917
3036,600919.XSHG,600919
3037,600926.XSHG,600926
3038,600928.XSHG,600928
3039,600929.XSHG,600929
3040,600933.XSHG,600933
3041,600936.XSHG,600936
3042,600939.XSHG,600939
3043,600958.XSHG,600958
3044,600959.XSHG,600959
3045,600960.XSHG,600960
3046,600961.XSHG,600961
3047,600962.XSHG,600962
3048,600963.XSHG,600963
3049,600965.XSHG,600965
3050,600966.XSHG,600966
3051,600967.XSHG,600967
3052,600969.XSHG,600969
3053,600970.XSHG,600970
3054,600971.XSHG,600971
3055,600973.XSHG,600973
3056,600975.XSHG,600975
3057,600976.XSHG,600976
3058,600977.XSHG,600977
3059,600978.XSHG,600978
3060,600979.XSHG,600979
3061,600980.XSHG,600980
3062,600981.XSHG,600981
3063,600982.XSHG,600982
3064,600983.XSHG,600983
3065,600984.XSHG,600984
3066,600985.XSHG,600985
3067,600986.XSHG,600986
3068,600987.XSHG,600987
3069,600988.XSHG,600988
3070,600989.XSHG,600989
3071,600990.XSHG,600990
3072,600991.XSHG,600991
3073,600992.XSHG,600992
3074,600993.XSHG,600993
3075,600995.XSHG,600995
3076,600996.XSHG,600996
3077,600997.XSHG,600997
3078,600998.XSHG,600998
3079,600999.XSHG,600999
3080,601000.XSHG,601000
3081,601001.XSHG,601001
3082,601002.XSHG,601002
3083,601003.XSHG,601003
3084,601005.XSHG,601005
3085,601006.XSHG,601006
3086,601007.XSHG,601007
3087,601008.XSHG,601008
3088,601009.XSHG,601009
3089,601010.XSHG,601010
3090,601011.XSHG,601011
3091,601012.XSHG,601012
3092,601015.XSHG,601015
3093,601016.XSHG,601016
3094,601018.XSHG,601018
3095,601019.XSHG,601019
3096,601020.XSHG,601020
3097,601021.XSHG,601021
3098,601028.XSHG,601028
3099,601038.XSHG,601038
3100,601058.XSHG,601058
3101,601066.XSHG,601066
3102,601068.XSHG,601068
3103,601069.XSHG,601069
3104,601086.XSHG,601086
3105,601088.XSHG,601088
3106,601098.XSHG,601098
3107,601099.XSHG,601099
3108,601100.XSHG,601100
3109,601101.XSHG,601101
3110,601106.XSHG,601106
3111,601107.XSHG,601107
3112,601108.XSHG,601108
3113,601111.XSHG,601111
3114,601113.XSHG,601113
3115,601116.XSHG,601116
3116,601117.XSHG,601117
3117,601118.XSHG,601118
3118,601126.XSHG,601126
3119,601127.XSHG,601127
3120,601128.XSHG,601128
3121,601137.XSHG,601137
3122,601138.XSHG,601138
3123,601139.XSHG,601139
3124,601155.XSHG,601155
3125,601158.XSHG,601158
3126,601162.XSHG,601162
3127,601163.XSHG,601163
3128,601166.XSHG,601166
3129,601168.XSHG,601168
3130,601169.XSHG,601169
3131,601177.XSHG,601177
3132,601179.XSHG,601179
3133,601186.XSHG,601186
3134,601188.XSHG,601188
3135,601198.XSHG,601198
3136,601199.XSHG,601199
3137,601200.XSHG,601200
3138,601206.XSHG,601206
3139,601208.XSHG,601208
3140,601211.XSHG,601211
3141,601212.XSHG,601212
3142,601216.XSHG,601216
3143,601218.XSHG,601218
3144,601222.XSHG,601222
3145,601225.XSHG,601225
3146,601226.XSHG,601226
3147,601228.XSHG,601228
3148,601229.XSHG,601229
3149,601231.XSHG,601231
3150,601233.XSHG,601233
3151,601236.XSHG,601236
3152,601238.XSHG,601238
3153,601258.XSHG,601258
3154,601268.XSHG,601268
3155,601288.XSHG,601288
3156,601298.XSHG,601298
3157,601299.XSHG,601299
3158,601311.XSHG,601311
3159,601313.XSHG,601313
3160,601318.XSHG,601318
3161,601319.XSHG,601319
3162,601326.XSHG,601326
3163,601328.XSHG,601328
3164,601330.XSHG,601330
3165,601333.XSHG,601333
3166,601336.XSHG,601336
3167,601339.XSHG,601339
3168,601360.XSHG,601360
3169,601366.XSHG,601366
3170,601368.XSHG,601368
3171,601369.XSHG,601369
3172,601375.XSHG,601375
3173,601377.XSHG,601377
3174,601388.XSHG,601388
3175,601390.XSHG,601390
3176,601398.XSHG,601398
3177,601500.XSHG,601500
3178,601515.XSHG,601515
3179,601518.XSHG,601518
3180,601519.XSHG,601519
3181,601555.XSHG,601555
3182,601558.XSHG,601558
3183,601566.XSHG,601566
3184,601567.XSHG,601567
3185,601577.XSHG,601577
3186,601579.XSHG,601579
3187,601588.XSHG,601588
3188,601595.XSHG,601595
3189,601598.XSHG,601598
3190,601599.XSHG,601599
3191,601600.XSHG,601600
3192,601601.XSHG,601601
3193,601606.XSHG,601606
3194,601607.XSHG,601607
3195,601608.XSHG,601608
3196,601611.XSHG,601611
3197,601615.XSHG,601615
3198,601616.XSHG,601616
3199,601618.XSHG,601618
3200,601619.XSHG,601619
3201,601628.XSHG,601628
3202,601633.XSHG,601633
3203,601636.XSHG,601636
3204,601666.XSHG,601666
3205,601668.XSHG,601668
3206,601669.XSHG,601669
3207,601677.XSHG,601677
3208,601678.XSHG,601678
3209,601688.XSHG,601688
3210,601689.XSHG,601689
3211,601699.XSHG,601699
3212,601700.XSHG,601700
3213,601717.XSHG,601717
3214,601718.XSHG,601718
3215,601727.XSHG,601727
3216,601766.XSHG,601766
3217,601777.XSHG,601777
3218,601788.XSHG,601788
3219,601789.XSHG,601789
3220,601798.XSHG,601798
3221,601799.XSHG,601799
3222,601800.XSHG,601800
3223,601801.XSHG,601801
3224,601808.XSHG,601808
3225,601811.XSHG,601811
3226,601818.XSHG,601818
3227,601828.XSHG,601828
3228,601838.XSHG,601838
3229,601857.XSHG,601857
3230,601858.XSHG,601858
3231,601860.XSHG,601860
3232,601865.XSHG,601865
3233,601866.XSHG,601866
3234,601869.XSHG,601869
3235,601872.XSHG,601872
3236,601877.XSHG,601877
3237,601878.XSHG,601878
3238,601880.XSHG,601880
3239,601881.XSHG,601881
3240,601882.XSHG,601882
3241,601886.XSHG,601886
3242,601888.XSHG,601888
3243,601890.XSHG,601890
3244,601898.XSHG,601898
3245,601899.XSHG,601899
3246,601900.XSHG,601900
3247,601901.XSHG,601901
3248,601908.XSHG,601908
3249,601918.XSHG,601918
3250,601919.XSHG,601919
3251,601928.XSHG,601928
3252,601929.XSHG,601929
3253,601933.XSHG,601933
3254,601939.XSHG,601939
3255,601949.XSHG,601949
3256,601952.XSHG,601952
3257,601958.XSHG,601958
3258,601965.XSHG,601965
3259,601966.XSHG,601966
3260,601968.XSHG,601968
3261,601969.XSHG,601969
3262,601975.XSHG,601975
3263,601985.XSHG,601985
3264,601988.XSHG,601988
3265,601989.XSHG,601989
3266,601990.XSHG,601990
3267,601991.XSHG,601991
3268,601992.XSHG,601992
3269,601996.XSHG,601996
3270,601997.XSHG,601997
3271,601998.XSHG,601998
3272,601999.XSHG,601999
3273,603000.XSHG,603000
3274,603001.XSHG,603001
3275,603002.XSHG,603002
3276,603003.XSHG,603003
3277,603005.XSHG,603005
3278,603006.XSHG,603006
3279,603007.XSHG,603007
3280,603008.XSHG,603008
3281,603009.XSHG,603009
3282,603010.XSHG,603010
3283,603011.XSHG,603011
3284,603012.XSHG,603012
3285,603013.XSHG,603013
3286,603015.XSHG,603015
3287,603016.XSHG,603016
3288,603017.XSHG,603017
3289,603018.XSHG,603018
3290,603019.XSHG,603019
3291,603020.XSHG,603020
3292,603021.XSHG,603021
3293,603022.XSHG,603022
3294,603023.XSHG,603023
3295,603025.XSHG,603025
3296,603026.XSHG,603026
3297,603027.XSHG,603027
3298,603028.XSHG,603028
3299,603029.XSHG,603029
3300,603030.XSHG,603030
3301,603031.XSHG,603031
3302,603032.XSHG,603032
3303,603033.XSHG,603033
3304,603035.XSHG,603035
3305,603036.XSHG,603036
3306,603037.XSHG,603037
3307,603038.XSHG,603038
3308,603039.XSHG,603039
3309,603040.XSHG,603040
3310,603041.XSHG,603041
3311,603042.XSHG,603042
3312,603043.XSHG,603043
3313,603045.XSHG,603045
3314,603050.XSHG,603050
3315,603055.XSHG,603055
3316,603056.XSHG,603056
3317,603058.XSHG,603058
3318,603059.XSHG,603059
3319,603060.XSHG,603060
3320,603063.XSHG,603063
3321,603066.XSHG,603066
3322,603067.XSHG,603067
3323,603068.XSHG,603068
3324,603069.XSHG,603069
3325,603076.XSHG,603076
3326,603077.XSHG,603077
3327,603078.XSHG,603078
3328,603079.XSHG,603079
3329,603080.XSHG,603080
3330,603081.XSHG,603081
3331,603083.XSHG,603083
3332,603085.XSHG,603085
3333,603086.XSHG,603086
3334,603088.XSHG,603088
3335,603089.XSHG,603089
3336,603090.XSHG,603090
3337,603096.XSHG,603096
3338,603098.XSHG,603098
3339,603099.XSHG,603099
3340,603100.XSHG,603100
3341,603101.XSHG,603101
3342,603103.XSHG,603103
3343,603105.XSHG,603105
3344,603106.XSHG,603106
3345,603108.XSHG,603108
3346,603110.XSHG,603110
3347,603111.XSHG,603111
3348,603113.XSHG,603113
3349,603116.XSHG,603116
3350,603117.XSHG,603117
3351,603118.XSHG,603118
3352,603121.XSHG,603121
3353,603123.XSHG,603123
3354,603126.XSHG,603126
3355,603127.XSHG,603127
3356,603128.XSHG,603128
3357,603129.XSHG,603129
3358,603131.XSHG,603131
3359,603133.XSHG,603133
3360,603136.XSHG,603136
3361,603138.XSHG,603138
3362,603139.XSHG,603139
3363,603156.XSHG,603156
3364,603157.XSHG,603157
3365,603158.XSHG,603158
3366,603159.XSHG,603159
3367,603160.XSHG,603160
3368,603161.XSHG,603161
3369,603165.XSHG,603165
3370,603166.XSHG,603166
3371,603167.XSHG,603167
3372,603168.XSHG,603168
3373,603169.XSHG,603169
3374,603177.XSHG,603177
3375,603178.XSHG,603178
3376,603179.XSHG,603179
3377,603180.XSHG,603180
3378,603181.XSHG,603181
3379,603183.XSHG,603183
3380,603185.XSHG,603185
3381,603186.XSHG,603186
3382,603187.XSHG,603187
3383,603188.XSHG,603188
3384,603189.XSHG,603189
3385,603192.XSHG,603192
3386,603196.XSHG,603196
3387,603197.XSHG,603197
3388,603198.XSHG,603198
3389,603199.XSHG,603199
3390,603200.XSHG,603200
3391,603203.XSHG,603203
3392,603208.XSHG,603208
3393,603214.XSHG,603214
3394,603217.XSHG,603217
3395,603218.XSHG,603218
3396,603220.XSHG,603220
3397,603222.XSHG,603222
3398,603223.XSHG,603223
3399,603225.XSHG,603225
3400,603226.XSHG,603226
3401,603227.XSHG,603227
3402,603228.XSHG,603228
3403,603229.XSHG,603229
3404,603232.XSHG,603232
3405,603233.XSHG,603233
3406,603238.XSHG,603238
3407,603239.XSHG,603239
3408,603258.XSHG,603258
3409,603259.XSHG,603259
3410,603260.XSHG,603260
3411,603266.XSHG,603266
3412,603267.XSHG,603267
3413,603268.XSHG,603268
3414,603269.XSHG,603269
3415,603277.XSHG,603277
3416,603278.XSHG,603278
3417,603283.XSHG,603283
3418,603286.XSHG,603286
3419,603288.XSHG,603288
3420,603289.XSHG,603289
3421,603297.XSHG,603297
3422,603298.XSHG,603298
3423,603299.XSHG,603299
3424,603300.XSHG,603300
3425,603301.XSHG,603301
3426,603302.XSHG,603302
3427,603303.XSHG,603303
3428,603305.XSHG,603305
3429,603306.XSHG,603306
3430,603308.XSHG,603308
3431,603309.XSHG,603309
3432,603311.XSHG,603311
3433,603313.XSHG,603313
3434,603315.XSHG,603315
3435,603316.XSHG,603316
3436,603317.XSHG,603317
3437,603318.XSHG,603318
3438,603319.XSHG,603319
3439,603320.XSHG,603320
3440,603321.XSHG,603321
3441,603322.XSHG,603322
3442,603323.XSHG,603323
3443,603326.XSHG,603326
3444,603327.XSHG,603327
3445,603328.XSHG,603328
3446,603329.XSHG,603329
3447,603330.XSHG,603330
3448,603331.XSHG,603331
3449,603332.XSHG,603332
3450,603333.XSHG,603333
3451,603335.XSHG,603335
3452,603336.XSHG,603336
3453,603337.XSHG,603337
3454,603338.XSHG,603338
3455,603339.XSHG,603339
3456,603345.XSHG,603345
3457,603348.XSHG,603348
3458,603351.XSHG,603351
3459,603355.XSHG,603355
3460,603356.XSHG,603356
3461,603357.XSHG,603357
3462,603358.XSHG,603358
3463,603359.XSHG,603359
3464,603360.XSHG,603360
3465,603363.XSHG,603363
3466,603365.XSHG,603365
3467,603366.XSHG,603366
3468,603367.XSHG,603367
3469,603368.XSHG,603368
3470,603369.XSHG,603369
3471,603377.XSHG,603377
3472,603378.XSHG,603378
3473,603379.XSHG,603379
3474,603380.XSHG,603380
3475,603383.XSHG,603383
3476,603385.XSHG,603385
3477,603386.XSHG,603386
3478,603387.XSHG,603387
3479,603388.XSHG,603388
3480,603389.XSHG,603389
3481,603393.XSHG,603393
3482,603396.XSHG,603396
3483,603398.XSHG,603398
3484,603399.XSHG,603399
3485,603416.XSHG,603416
3486,603421.XSHG,603421
3487,603429.XSHG,603429
3488,603444.XSHG,603444
3489,603456.XSHG,603456
3490,603458.XSHG,603458
3491,603466.XSHG,603466
3492,603477.XSHG,603477
3493,603486.XSHG,603486
3494,603488.XSHG,603488
3495,603496.XSHG,603496
3496,603499.XSHG,603499
3497,603500.XSHG,603500
3498,603501.XSHG,603501
3499,603505.XSHG,603505
3500,603506.XSHG,603506
3501,603507.XSHG,603507
3502,603508.XSHG,603508
3503,603515.XSHG,603515
3504,603516.XSHG,603516
3505,603517.XSHG,603517
3506,603518.XSHG,603518
3507,603519.XSHG,603519
3508,603520.XSHG,603520
3509,603527.XSHG,603527
3510,603528.XSHG,603528
3511,603533.XSHG,603533
3512,603535.XSHG,603535
3513,603536.XSHG,603536
3514,603538.XSHG,603538
3515,603555.XSHG,603555
3516,603556.XSHG,603556
3517,603557.XSHG,603557
3518,603558.XSHG,603558
3519,603559.XSHG,603559
3520,603566.XSHG,603566
3521,603567.XSHG,603567
3522,603568.XSHG,603568
3523,603569.XSHG,603569
3524,603577.XSHG,603577
3525,603578.XSHG,603578
3526,603579.XSHG,603579
3527,603580.XSHG,603580
3528,603583.XSHG,603583
3529,603585.XSHG,603585
3530,603586.XSHG,603586
3531,603587.XSHG,603587
3532,603588.XSHG,603588
3533,603589.XSHG,603589
3534,603590.XSHG,603590
3535,603595.XSHG,603595
3536,603596.XSHG,603596
3537,603598.XSHG,603598
3538,603599.XSHG,603599
3539,603600.XSHG,603600
3540,603601.XSHG,603601
3541,603602.XSHG,603602
3542,603603.XSHG,603603
3543,603605.XSHG,603605
3544,603606.XSHG,603606
3545,603607.XSHG,603607
3546,603608.XSHG,603608
3547,603609.XSHG,603609
3548,603611.XSHG,603611
3549,603612.XSHG,603612
3550,603615.XSHG,603615
3551,603616.XSHG,603616
3552,603617.XSHG,603617
3553,603618.XSHG,603618
3554,603619.XSHG,603619
3555,603626.XSHG,603626
3556,603628.XSHG,603628
3557,603629.XSHG,603629
3558,603630.XSHG,603630
3559,603633.XSHG,603633
3560,603636.XSHG,603636
3561,603637.XSHG,603637
3562,603638.XSHG,603638
3563,603639.XSHG,603639
3564,603648.XSHG,603648
3565,603650.XSHG,603650
3566,603655.XSHG,603655
3567,603656.XSHG,603656
3568,603657.XSHG,603657
3569,603658.XSHG,603658
3570,603659.XSHG,603659
3571,603660.XSHG,603660
3572,603661.XSHG,603661
3573,603663.XSHG,603663
3574,603665.XSHG,603665
3575,603666.XSHG,603666
3576,603667.XSHG,603667
3577,603668.XSHG,603668
3578,603669.XSHG,603669
3579,603676.XSHG,603676
3580,603677.XSHG,603677
3581,603678.XSHG,603678
3582,603679.XSHG,603679
3583,603680.XSHG,603680
3584,603681.XSHG,603681
3585,603683.XSHG,603683
3586,603685.XSHG,603685
3587,603686.XSHG,603686
3588,603688.XSHG,603688
3589,603689.XSHG,603689
3590,603690.XSHG,603690
3591,603693.XSHG,603693
3592,603696.XSHG,603696
3593,603697.XSHG,603697
3594,603698.XSHG,603698
3595,603699.XSHG,603699
3596,603700.XSHG,603700
3597,603701.XSHG,603701
3598,603703.XSHG,603703
3599,603706.XSHG,603706
3600,603707.XSHG,603707
3601,603708.XSHG,603708
3602,603709.XSHG,603709
3603,603711.XSHG,603711
3604,603712.XSHG,603712
3605,603713.XSHG,603713
3606,603716.XSHG,603716
3607,603717.XSHG,603717
3608,603718.XSHG,603718
3609,603721.XSHG,603721
3610,603722.XSHG,603722
3611,603725.XSHG,603725
3612,603726.XSHG,603726
3613,603727.XSHG,603727
3614,603728.XSHG,603728
3615,603729.XSHG,603729
3616,603730.XSHG,603730
3617,603733.XSHG,603733
3618,603737.XSHG,603737
3619,603738.XSHG,603738
3620,603739.XSHG,603739
3621,603757.XSHG,603757
3622,603758.XSHG,603758
3623,603766.XSHG,603766
3624,603767.XSHG,603767
3625,603768.XSHG,603768
3626,603773.XSHG,603773
3627,603776.XSHG,603776
3628,603777.XSHG,603777
3629,603778.XSHG,603778
3630,603779.XSHG,603779
3631,603787.XSHG,603787
3632,603788.XSHG,603788
3633,603789.XSHG,603789
3634,603790.XSHG,603790
3635,603797.XSHG,603797
3636,603798.XSHG,603798
3637,603799.XSHG,603799
3638,603800.XSHG,603800
3639,603801.XSHG,603801
3640,603803.XSHG,603803
3641,603806.XSHG,603806
3642,603808.XSHG,603808
3643,603809.XSHG,603809
3644,603810.XSHG,603810
3645,603811.XSHG,603811
3646,603813.XSHG,603813
3647,603816.XSHG,603816
3648,603817.XSHG,603817
3649,603818.XSHG,603818
3650,603819.XSHG,603819
3651,603822.XSHG,603822
3652,603823.XSHG,603823
3653,603825.XSHG,603825
3654,603826.XSHG,603826
3655,603828.XSHG,603828
3656,603829.XSHG,603829
3657,603833.XSHG,603833
3658,603838.XSHG,603838
3659,603839.XSHG,603839
3660,603843.XSHG,603843
3661,603848.XSHG,603848
3662,603855.XSHG,603855
3663,603856.XSHG,603856
3664,603858.XSHG,603858
3665,603859.XSHG,603859
3666,603860.XSHG,603860
3667,603861.XSHG,603861
3668,603863.XSHG,603863
3669,603866.XSHG,603866
3670,603868.XSHG,603868
3671,603869.XSHG,603869
3672,603871.XSHG,603871
3673,603876.XSHG,603876
3674,603877.XSHG,603877
3675,603878.XSHG,603878
3676,603879.XSHG,603879
3677,603880.XSHG,603880
3678,603881.XSHG,603881
3679,603882.XSHG,603882
3680,603883.XSHG,603883
3681,603885.XSHG,603885
3682,603886.XSHG,603886
3683,603887.XSHG,603887
3684,603888.XSHG,603888
3685,603889.XSHG,603889
3686,603890.XSHG,603890
3687,603895.XSHG,603895
3688,603896.XSHG,603896
3689,603897.XSHG,603897
3690,603898.XSHG,603898
3691,603899.XSHG,603899
3692,603900.XSHG,603900
3693,603901.XSHG,603901
3694,603903.XSHG,603903
3695,603906.XSHG,603906
3696,603908.XSHG,603908
3697,603909.XSHG,603909
3698,603912.XSHG,603912
3699,603915.XSHG,603915
3700,603916.XSHG,603916
3701,603917.XSHG,603917
3702,603918.XSHG,603918
3703,603919.XSHG,603919
3704,603920.XSHG,603920
3705,603922.XSHG,603922
3706,603926.XSHG,603926
3707,603928.XSHG,603928
3708,603929.XSHG,603929
3709,603933.XSHG,603933
3710,603936.XSHG,603936
3711,603937.XSHG,603937
3712,603938.XSHG,603938
3713,603939.XSHG,603939
3714,603955.XSHG,603955
3715,603956.XSHG,603956
3716,603958.XSHG,603958
3717,603959.XSHG,603959
3718,603960.XSHG,603960
3719,603963.XSHG,603963
3720,603966.XSHG,603966
3721,603967.XSHG,603967
3722,603968.XSHG,603968
3723,603969.XSHG,603969
3724,603970.XSHG,603970
3725,603976.XSHG,603976
3726,603977.XSHG,603977
3727,603978.XSHG,603978
3728,603979.XSHG,603979
3729,603980.XSHG,603980
3730,603982.XSHG,603982
3731,603985.XSHG,603985
3732,603986.XSHG,603986
3733,603987.XSHG,603987
3734,603988.XSHG,603988
3735,603989.XSHG,603989
3736,603990.XSHG,603990
3737,603991.XSHG,603991
3738,603993.XSHG,603993
3739,603996.XSHG,603996
3740,603997.XSHG,603997
3741,603998.XSHG,603998
3742,603999.XSHG,603999
